+----------+---------------------------+--------+--------------+
| p_brand  | p_type                    | p_size | supplier_cnt |
| Brand#11 | LARGE PLATED NICKEL       | 9      | 4            |
| Brand#11 | LARGE PLATED NICKEL       | 14     | 4            |
| Brand#11 | LARGE PLATED NICKEL       | 19     | 4            |
| Brand#11 | LARGE PLATED NICKEL       | 49     | 4            |
| Brand#11 | LARGE PLATED STEEL        | 9      | 4            |
| Brand#11 | LARGE PLATED STEEL        | 49     | 4            |
| Brand#11 | LARGE PLATED TIN          | 23     | 4            |
| Brand#11 | LARGE PLATED TIN          | 45     | 4            |
| Brand#11 | LARGE POLISHED BRASS      | 3      | 4            |
| Brand#11 | LARGE POLISHED BRASS      | 14     | 4            |
| Brand#11 | LARGE POLISHED BRASS      | 19     | 4            |
| Brand#11 | LARGE POLISHED BRASS      | 23     | 4            |
| Brand#11 | LARGE POLISHED BRASS      | 45     | 4            |
| Brand#11 | LARGE POLISHED COPPER     | 3      | 4            |
| Brand#11 | LARGE POLISHED COPPER     | 19     | 4            |
| Brand#11 | LARGE POLISHED NICKEL     | 49     | 4            |
| Brand#11 | LARGE POLISHED STEEL      | 14     | 4            |
| Brand#11 | LARGE POLISHED STEEL      | 23     | 4            |
| Brand#11 | LARGE POLISHED STEEL      | 45     | 4            |
| Brand#11 | LARGE POLISHED TIN        | 9      | 4            |
| Brand#11 | LARGE POLISHED TIN        | 14     | 4            |
| Brand#11 | LARGE POLISHED TIN        | 45     | 4            |
| Brand#11 | LARGE POLISHED TIN        | 49     | 4            |
| Brand#11 | MEDIUM ANODIZED BRASS     | 19     | 4            |
| Brand#11 | MEDIUM ANODIZED COPPER    | 3      | 4            |
| Brand#11 | MEDIUM ANODIZED COPPER    | 45     | 4            |
| Brand#11 | MEDIUM ANODIZED COPPER    | 49     | 4            |
| Brand#11 | MEDIUM ANODIZED STEEL     | 14     | 4            |
| Brand#11 | MEDIUM ANODIZED STEEL     | 23     | 4            |
| Brand#11 | MEDIUM ANODIZED TIN       | 14     | 4            |
| Brand#11 | MEDIUM ANODIZED TIN       | 19     | 4            |
| Brand#11 | MEDIUM BRUSHED BRASS      | 14     | 4            |
| Brand#11 | MEDIUM BRUSHED BRASS      | 36     | 4            |
| Brand#11 | MEDIUM BRUSHED BRASS      | 49     | 4            |
| Brand#11 | MEDIUM BRUSHED COPPER     | 36     | 4            |
| Brand#11 | MEDIUM BRUSHED COPPER     | 49     | 4            |
| Brand#11 | MEDIUM BRUSHED NICKEL     | 3      | 4            |
| Brand#11 | MEDIUM BRUSHED NICKEL     | 19     | 4            |
| Brand#11 | MEDIUM BRUSHED NICKEL     | 49     | 4            |
| Brand#11 | MEDIUM BRUSHED STEEL      | 14     | 4            |
| Brand#11 | MEDIUM BRUSHED TIN        | 3      | 4            |
| Brand#11 | MEDIUM BRUSHED TIN        | 9      | 4            |
| Brand#11 | MEDIUM BRUSHED TIN        | 49     | 4            |
| Brand#11 | MEDIUM BURNISHED BRASS    | 9      | 4            |
| Brand#11 | MEDIUM BURNISHED BRASS    | 14     | 4            |
| Brand#11 | MEDIUM BURNISHED BRASS    | 36     | 4            |
| Brand#11 | MEDIUM BURNISHED COPPER   | 3      | 4            |
| Brand#11 | MEDIUM BURNISHED COPPER   | 36     | 4            |
| Brand#11 | MEDIUM BURNISHED NICKEL   | 14     | 4            |
| Brand#11 | MEDIUM BURNISHED NICKEL   | 19     | 4            |
| Brand#11 | MEDIUM BURNISHED NICKEL   | 36     | 4            |
| Brand#11 | MEDIUM BURNISHED NICKEL   | 45     | 4            |
| Brand#11 | MEDIUM BURNISHED STEEL    | 23     | 4            |
| Brand#11 | MEDIUM BURNISHED STEEL    | 45     | 4            |
| Brand#11 | MEDIUM BURNISHED STEEL    | 49     | 4            |
| Brand#11 | MEDIUM BURNISHED TIN      | 23     | 4            |
| Brand#11 | MEDIUM BURNISHED TIN      | 45     | 4            |
| Brand#11 | MEDIUM PLATED BRASS       | 19     | 4            |
| Brand#11 | MEDIUM PLATED COPPER      | 23     | 4            |
| Brand#11 | MEDIUM PLATED COPPER      | 45     | 4            |
| Brand#11 | MEDIUM PLATED COPPER      | 49     | 4            |
| Brand#11 | MEDIUM PLATED NICKEL      | 36     | 4            |
| Brand#11 | MEDIUM PLATED NICKEL      | 49     | 4            |
| Brand#11 | MEDIUM PLATED STEEL       | 49     | 4            |
| Brand#11 | MEDIUM PLATED TIN         | 36     | 4            |
| Brand#11 | MEDIUM PLATED TIN         | 49     | 4            |
| Brand#11 | PROMO ANODIZED BRASS      | 3      | 4            |
| Brand#11 | PROMO ANODIZED BRASS      | 9      | 4            |
| Brand#11 | PROMO ANODIZED BRASS      | 14     | 4            |
| Brand#11 | PROMO ANODIZED BRASS      | 23     | 4            |
| Brand#11 | PROMO ANODIZED COPPER     | 3      | 4            |
| Brand#11 | PROMO ANODIZED COPPER     | 23     | 4            |
| Brand#11 | PROMO ANODIZED COPPER     | 45     | 4            |
| Brand#11 | PROMO ANODIZED NICKEL     | 14     | 4            |
| Brand#11 | PROMO ANODIZED NICKEL     | 19     | 4            |
| Brand#11 | PROMO ANODIZED NICKEL     | 23     | 4            |
| Brand#11 | PROMO ANODIZED NICKEL     | 49     | 4            |
| Brand#11 | PROMO ANODIZED STEEL      | 9      | 4            |
| Brand#11 | PROMO ANODIZED STEEL      | 14     | 4            |
| Brand#11 | PROMO ANODIZED TIN        | 14     | 4            |
| Brand#11 | PROMO ANODIZED TIN        | 45     | 4            |
| Brand#11 | PROMO BRUSHED BRASS       | 9      | 4            |
| Brand#11 | PROMO BRUSHED BRASS       | 14     | 4            |
| Brand#11 | PROMO BRUSHED BRASS       | 19     | 4            |
| Brand#11 | PROMO BRUSHED BRASS       | 23     | 4            |
| Brand#11 | PROMO BRUSHED BRASS       | 45     | 4            |
| Brand#11 | PROMO BRUSHED COPPER      | 3      | 4            |
| Brand#11 | PROMO BRUSHED COPPER      | 23     | 4            |
| Brand#11 | PROMO BRUSHED COPPER      | 45     | 4            |
| Brand#11 | PROMO BRUSHED COPPER      | 49     | 4            |
| Brand#11 | PROMO BRUSHED NICKEL      | 3      | 4            |
| Brand#11 | PROMO BRUSHED NICKEL      | 14     | 4            |
| Brand#11 | PROMO BRUSHED NICKEL      | 23     | 4            |
| Brand#11 | PROMO BRUSHED NICKEL      | 45     | 4            |
| Brand#11 | PROMO BRUSHED NICKEL      | 49     | 4            |
| Brand#11 | PROMO BRUSHED STEEL       | 3      | 4            |
| Brand#11 | PROMO BRUSHED STEEL       | 14     | 4            |
| Brand#11 | PROMO BRUSHED STEEL       | 19     | 4            |
| Brand#11 | PROMO BRUSHED TIN         | 3      | 4            |
| Brand#11 | PROMO BRUSHED TIN         | 9      | 4            |
| Brand#11 | PROMO BRUSHED TIN         | 23     | 4            |
| Brand#11 | PROMO BRUSHED TIN         | 49     | 4            |
| Brand#11 | PROMO BURNISHED BRASS     | 14     | 4            |
| Brand#11 | PROMO BURNISHED BRASS     | 45     | 4            |
| Brand#11 | PROMO BURNISHED COPPER    | 9      | 4            |
| Brand#11 | PROMO BURNISHED COPPER    | 19     | 4            |
| Brand#11 | PROMO BURNISHED COPPER    | 36     | 4            |
| Brand#11 | PROMO BURNISHED NICKEL    | 9      | 4            |
| Brand#11 | PROMO BURNISHED NICKEL    | 19     | 4            |
| Brand#11 | PROMO BURNISHED NICKEL    | 49     | 4            |
| Brand#11 | PROMO BURNISHED STEEL     | 3      | 4            |
| Brand#11 | PROMO BURNISHED STEEL     | 9      | 4            |
| Brand#11 | PROMO BURNISHED TIN       | 3      | 4            |
| Brand#11 | PROMO BURNISHED TIN       | 9      | 4            |
| Brand#11 | PROMO BURNISHED TIN       | 14     | 4            |
| Brand#11 | PROMO BURNISHED TIN       | 19     | 4            |
| Brand#11 | PROMO BURNISHED TIN       | 49     | 4            |
| Brand#11 | PROMO PLATED BRASS        | 3      | 4            |
| Brand#11 | PROMO PLATED BRASS        | 9      | 4            |
| Brand#11 | PROMO PLATED BRASS        | 36     | 4            |
| Brand#11 | PROMO PLATED COPPER       | 9      | 4            |
| Brand#11 | PROMO PLATED COPPER       | 23     | 4            |
| Brand#11 | PROMO PLATED NICKEL       | 19     | 4            |
| Brand#11 | PROMO PLATED NICKEL       | 23     | 4            |
| Brand#11 | PROMO PLATED NICKEL       | 36     | 4            |
| Brand#11 | PROMO PLATED NICKEL       | 45     | 4            |
| Brand#11 | PROMO PLATED STEEL        | 36     | 4            |
| Brand#11 | PROMO PLATED STEEL        | 45     | 4            |
| Brand#11 | PROMO PLATED TIN          | 45     | 4            |
| Brand#11 | PROMO POLISHED BRASS      | 9      | 4            |
| Brand#11 | PROMO POLISHED BRASS      | 45     | 4            |
| Brand#11 | PROMO POLISHED BRASS      | 49     | 4            |
| Brand#11 | PROMO POLISHED COPPER     | 3      | 4            |
| Brand#11 | PROMO POLISHED COPPER     | 36     | 4            |
| Brand#11 | PROMO POLISHED COPPER     | 49     | 4            |
+----------+---------------------------+--------+--------------+
+----------+---------------------------+--------+--------------+
| p_brand  | p_type                    | p_size | supplier_cnt |
+----------+---------------------------+--------+--------------+
| Brand#11 | PROMO POLISHED NICKEL     | 14     | 4            |
| Brand#11 | PROMO POLISHED NICKEL     | 19     | 4            |
| Brand#11 | PROMO POLISHED STEEL      | 9      | 4            |
| Brand#11 | PROMO POLISHED STEEL      | 14     | 4            |
| Brand#11 | PROMO POLISHED STEEL      | 36     | 4            |
| Brand#11 | PROMO POLISHED TIN        | 36     | 4            |
| Brand#11 | PROMO POLISHED TIN        | 45     | 4            |
| Brand#11 | SMALL ANODIZED BRASS      | 3      | 4            |
| Brand#11 | SMALL ANODIZED BRASS      | 14     | 4            |
| Brand#11 | SMALL ANODIZED BRASS      | 19     | 4            |
| Brand#11 | SMALL ANODIZED BRASS      | 36     | 4            |
| Brand#11 | SMALL ANODIZED COPPER     | 9      | 4            |
| Brand#11 | SMALL ANODIZED COPPER     | 23     | 4            |
| Brand#11 | SMALL ANODIZED COPPER     | 36     | 4            |
| Brand#11 | SMALL ANODIZED NICKEL     | 3      | 4            |
| Brand#11 | SMALL ANODIZED NICKEL     | 14     | 4            |
| Brand#11 | SMALL ANODIZED NICKEL     | 19     | 4            |
| Brand#11 | SMALL ANODIZED NICKEL     | 45     | 4            |
| Brand#11 | SMALL ANODIZED STEEL      | 19     | 4            |
| Brand#11 | SMALL ANODIZED STEEL      | 36     | 4            |
| Brand#11 | SMALL ANODIZED TIN        | 3      | 4            |
| Brand#11 | SMALL ANODIZED TIN        | 14     | 4            |
| Brand#11 | SMALL ANODIZED TIN        | 49     | 4            |
| Brand#11 | SMALL BRUSHED BRASS       | 3      | 4            |
| Brand#11 | SMALL BRUSHED BRASS       | 9      | 4            |
| Brand#11 | SMALL BRUSHED BRASS       | 14     | 4            |
| Brand#11 | SMALL BRUSHED COPPER      | 3      | 4            |
| Brand#11 | SMALL BRUSHED COPPER      | 23     | 4            |
| Brand#11 | SMALL BRUSHED COPPER      | 36     | 4            |
| Brand#11 | SMALL BRUSHED COPPER      | 45     | 4            |
| Brand#11 | SMALL BRUSHED COPPER      | 49     | 4            |
| Brand#11 | SMALL BRUSHED STEEL       | 9      | 4            |
| Brand#11 | SMALL BRUSHED STEEL       | 19     | 4            |
| Brand#11 | SMALL BRUSHED STEEL       | 36     | 4            |
| Brand#11 | SMALL BRUSHED STEEL       | 45     | 4            |
| Brand#11 | SMALL BRUSHED TIN         | 9      | 4            |
| Brand#11 | SMALL BRUSHED TIN         | 23     | 4            |
| Brand#11 | SMALL BRUSHED TIN         | 36     | 4            |
| Brand#11 | SMALL BRUSHED TIN         | 45     | 4            |
| Brand#11 | SMALL BURNISHED BRASS     | 3      | 4            |
| Brand#11 | SMALL BURNISHED BRASS     | 23     | 4            |
| Brand#11 | SMALL BURNISHED BRASS     | 36     | 4            |
| Brand#11 | SMALL BURNISHED COPPER    | 3      | 4            |
| Brand#11 | SMALL BURNISHED COPPER    | 14     | 4            |
| Brand#11 | SMALL BURNISHED NICKEL    | 36     | 4            |
| Brand#11 | SMALL BURNISHED NICKEL    | 45     | 4            |
| Brand#11 | SMALL BURNISHED STEEL     | 14     | 4            |
| Brand#11 | SMALL BURNISHED STEEL     | 23     | 4            |
| Brand#11 | SMALL BURNISHED STEEL     | 49     | 4            |
| Brand#11 | SMALL BURNISHED TIN       | 14     | 4            |
| Brand#11 | SMALL BURNISHED TIN       | 23     | 4            |
| Brand#11 | SMALL BURNISHED TIN       | 36     | 4            |
| Brand#11 | SMALL BURNISHED TIN       | 49     | 4            |
| Brand#11 | SMALL PLATED BRASS        | 9      | 4            |
| Brand#11 | SMALL PLATED BRASS        | 23     | 4            |
| Brand#11 | SMALL PLATED COPPER       | 3      | 4            |
| Brand#11 | SMALL PLATED COPPER       | 14     | 4            |
| Brand#11 | SMALL PLATED COPPER       | 36     | 4            |
| Brand#11 | SMALL PLATED NICKEL       | 3      | 4            |
| Brand#11 | SMALL PLATED NICKEL       | 14     | 4            |
| Brand#11 | SMALL PLATED NICKEL       | 19     | 4            |
| Brand#11 | SMALL PLATED STEEL        | 23     | 4            |
| Brand#11 | SMALL PLATED STEEL        | 36     | 4            |
| Brand#11 | SMALL PLATED TIN          | 49     | 4            |
| Brand#11 | SMALL POLISHED BRASS      | 36     | 4            |
| Brand#11 | SMALL POLISHED BRASS      | 45     | 4            |
| Brand#11 | SMALL POLISHED BRASS      | 49     | 4            |
| Brand#11 | SMALL POLISHED COPPER     | 3      | 4            |
| Brand#11 | SMALL POLISHED COPPER     | 14     | 4            |
| Brand#11 | SMALL POLISHED COPPER     | 19     | 4            |
| Brand#11 | SMALL POLISHED COPPER     | 49     | 4            |
| Brand#11 | SMALL POLISHED NICKEL     | 3      | 4            |
| Brand#11 | SMALL POLISHED NICKEL     | 14     | 4            |
| Brand#11 | SMALL POLISHED NICKEL     | 19     | 4            |
| Brand#11 | SMALL POLISHED STEEL      | 9      | 4            |
| Brand#11 | SMALL POLISHED STEEL      | 49     | 4            |
| Brand#11 | SMALL POLISHED TIN        | 14     | 4            |
| Brand#11 | SMALL POLISHED TIN        | 19     | 4            |
| Brand#11 | SMALL POLISHED TIN        | 36     | 4            |
| Brand#11 | SMALL POLISHED TIN        | 45     | 4            |
| Brand#11 | SMALL POLISHED TIN        | 49     | 4            |
| Brand#11 | STANDARD ANODIZED BRASS   | 3      | 4            |
| Brand#11 | STANDARD ANODIZED BRASS   | 9      | 4            |
| Brand#11 | STANDARD ANODIZED BRASS   | 36     | 4            |
| Brand#11 | STANDARD ANODIZED BRASS   | 49     | 4            |
| Brand#11 | STANDARD ANODIZED COPPER  | 23     | 4            |
| Brand#11 | STANDARD ANODIZED COPPER  | 45     | 4            |
| Brand#11 | STANDARD ANODIZED NICKEL  | 3      | 4            |
| Brand#11 | STANDARD ANODIZED NICKEL  | 49     | 4            |
| Brand#11 | STANDARD ANODIZED STEEL   | 3      | 4            |
| Brand#11 | STANDARD ANODIZED STEEL   | 14     | 4            |
| Brand#11 | STANDARD ANODIZED STEEL   | 23     | 4            |
| Brand#11 | STANDARD ANODIZED STEEL   | 36     | 4            |
| Brand#11 | STANDARD ANODIZED STEEL   | 45     | 4            |
| Brand#11 | STANDARD ANODIZED STEEL   | 49     | 4            |
| Brand#11 | STANDARD ANODIZED TIN     | 3      | 4            |
| Brand#11 | STANDARD ANODIZED TIN     | 19     | 4            |
| Brand#11 | STANDARD ANODIZED TIN     | 36     | 4            |
| Brand#11 | STANDARD ANODIZED TIN     | 49     | 4            |
| Brand#11 | STANDARD BRUSHED BRASS    | 9      | 4            |
| Brand#11 | STANDARD BRUSHED BRASS    | 14     | 4            |
| Brand#11 | STANDARD BRUSHED BRASS    | 36     | 4            |
| Brand#11 | STANDARD BRUSHED BRASS    | 45     | 4            |
| Brand#11 | STANDARD BRUSHED COPPER   | 9      | 4            |
| Brand#11 | STANDARD BRUSHED COPPER   | 19     | 4            |
| Brand#11 | STANDARD BRUSHED COPPER   | 49     | 4            |
| Brand#11 | STANDARD BRUSHED NICKEL   | 19     | 4            |
| Brand#11 | STANDARD BRUSHED NICKEL   | 23     | 4            |
| Brand#11 | STANDARD BRUSHED NICKEL   | 36     | 4            |
| Brand#11 | STANDARD BRUSHED NICKEL   | 49     | 4            |
| Brand#11 | STANDARD BRUSHED STEEL    | 23     | 4            |
| Brand#11 | STANDARD BRUSHED STEEL    | 36     | 4            |
| Brand#11 | STANDARD BRUSHED TIN      | 14     | 4            |
| Brand#11 | STANDARD BRUSHED TIN      | 45     | 4            |
| Brand#11 | STANDARD BURNISHED BRASS  | 3      | 4            |
| Brand#11 | STANDARD BURNISHED BRASS  | 14     | 4            |
| Brand#11 | STANDARD BURNISHED BRASS  | 45     | 4            |
| Brand#11 | STANDARD BURNISHED COPPER | 3      | 4            |
| Brand#11 | STANDARD BURNISHED COPPER | 45     | 4            |
| Brand#11 | STANDARD BURNISHED NICKEL | 3      | 4            |
| Brand#11 | STANDARD BURNISHED NICKEL | 9      | 4            |
| Brand#11 | STANDARD BURNISHED NICKEL | 14     | 4            |
| Brand#11 | STANDARD BURNISHED NICKEL | 19     | 4            |
| Brand#11 | STANDARD BURNISHED STEEL  | 9      | 4            |
| Brand#11 | STANDARD BURNISHED STEEL  | 14     | 4            |
| Brand#11 | STANDARD BURNISHED STEEL  | 19     | 4            |
| Brand#11 | STANDARD BURNISHED STEEL  | 49     | 4            |
| Brand#11 | STANDARD BURNISHED TIN    | 9      | 4            |
| Brand#11 | STANDARD BURNISHED TIN    | 19     | 4            |
| Brand#11 | STANDARD BURNISHED TIN    | 23     | 4            |
| Brand#11 | STANDARD BURNISHED TIN    | 36     | 4            |
| Brand#11 | STANDARD PLATED BRASS     | 3      | 4            |
| Brand#11 | STANDARD PLATED BRASS     | 14     | 4            |
| Brand#11 | STANDARD PLATED BRASS     | 36     | 4            |
